date,home_team,away_team,country,neutral,home_confederation,away_confederation,host_confederation,is_home_country,is_away_country,is_home_confed,is_away_confed
1911-03-06,Wales,Scotland,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1911-03-13,England,Wales,England,False,UEFA,UEFA,UEFA,True,False,True,True
1911-03-18,Scotland,Northern Ireland,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1911-03-19,Belgium,Netherlands,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1911-03-26,Germany,Switzerland,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-01,England,Scotland,England,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-02,Netherlands,Belgium,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-09,France,Italy,France,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-20,Guernsey,Alderney,Guernsey,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-23,Belgium,Germany,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-23,Switzerland,France,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-27,Jersey,Guernsey,Jersey,False,UEFA,UEFA,UEFA,True,False,True,True
1911-04-30,Belgium,France,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1911-05-07,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1911-05-07,Italy,Switzerland,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1911-05-21,Switzerland,Italy,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1911-06-18,Sweden,Germany,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1911-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1911-09-17,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1911-09-17,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1911-10-08,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1911-10-09,Germany,Austria,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1911-10-22,Finland,Sweden,Finland,False,UEFA,UEFA,UEFA,True,False,True,True
1911-10-22,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1911-10-29,Germany,Sweden,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1911-10-29,Hungary,Switzerland,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1911-10-29,Luxembourg,France,Luxembourg,False,UEFA,UEFA,UEFA,True,False,True,True
1911-10-29,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1911-11-05,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1911-12-17,Germany,Hungary,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1912-01-28,France,Belgium,France,False,UEFA,UEFA,UEFA,True,False,True,True
1912-02-10,Northern Ireland,England,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1912-02-10,France,Catalonia,France,False,UEFA,UEFA,UEFA,True,False,True,True
1912-02-18,France,Switzerland,France,False,UEFA,UEFA,UEFA,True,False,True,True
1912-02-20,Belgium,Switzerland,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-02,Scotland,Wales,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-10,Belgium,Netherlands,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-11,Wales,England,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-16,Northern Ireland,Scotland,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1912-03-17,Italy,France,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-23,Scotland,England,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1912-03-24,Netherlands,Germany,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-13,Wales,Northern Ireland,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-14,Hungary,Germany,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-18,Jersey,Guernsey,Jersey,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-19,Jersey,Guernsey,Jersey,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-25,Guernsey,Alderney,Guernsey,False,UEFA,UEFA,UEFA,True,False,True,True
1912-04-28,Netherlands,Belgium,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1912-05-05,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1912-05-05,Switzerland,Germany,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1912-05-06,Russia,Finland,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-16,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-20,Sweden,Hungary,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-23,Norway,Hungary,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-27,Sweden,Finland,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-29,Finland,Italy,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-06-29,Austria,Germany,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-06-29,Sweden,Netherlands,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1912-06-30,Netherlands,Austria,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-06-30,Denmark,Norway,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-06-30,Finland,Russia,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-01,Austria,Norway,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-01,Germany,Russia,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-01,Sweden,Italy,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1912-07-02,Denmark,Netherlands,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-03,Hungary,Germany,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-03,Austria,Italy,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-03,Norway,Russia,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-04,Netherlands,Finland,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-05,Hungary,Austria,Sweden,True,UEFA,UEFA,UEFA,False,False,True,True
1912-07-12,Russia,Hungary,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
1912-07-14,Russia,Hungary,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
1912-08-15,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1912-08-25,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1912-09-22,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1912-10-06,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1912-10-06,Denmark,Germany,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1912-11-03,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1912-11-03,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1912-11-17,Germany,Netherlands,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1912-12-01,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1912-12-01,Catalonia,France,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1912-12-22,Italy,Austria,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1913-01-12,France,Italy,France,False,UEFA,UEFA,UEFA,True,False,True,True
1913-01-18,Northern Ireland,Wales,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1913-02-04,Philippines,China,Philippines,False,AFC,AFC,AFC,True,False,True,True
1913-02-15,Northern Ireland,England,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1913-02-16,Belgium,France,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1913-03-03,Wales,Scotland,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1913-03-09,Belgium,Netherlands,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1913-03-09,Switzerland,France,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1913-03-15,Northern Ireland,Scotland,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1913-03-17,England,Wales,England,False,UEFA,UEFA,UEFA,True,False,True,True
1913-04-03,Jersey,Alderney,Guernsey,True,UEFA,UEFA,UEFA,False,False,True,True
1913-04-05,England,Scotland,England,False,UEFA,UEFA,UEFA,True,False,True,True
1913-04-17,Jersey,Guernsey,Jersey,False,UEFA,UEFA,UEFA,True,False,True,True
1913-04-20,Netherlands,Belgium,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1913-04-20,France,Luxembourg,France,False,UEFA,UEFA,UEFA,True,False,True,True
1913-04-27,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-01,Italy,Belgium,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-04,Russia,Sweden,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-04,Switzerland,Belgium,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-18,Germany,Switzerland,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-18,Hungary,Sweden,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1913-05-25,Denmark,Sweden,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1913-06-08,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1913-06-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-06-15,Austria,Italy,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1913-07-09,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-08-31,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-09-14,Russia,Norway,Russia,False,UEFA,UEFA,UEFA,True,False,True,True
1913-09-21,Chile,Argentina,Chile,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-10-05,Sweden,Denmark,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1913-10-05,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-10-26,Germany,Denmark,Germany,False,UEFA,UEFA,UEFA,True,False,True,True
1913-10-26,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1913-10-26,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1913-10-26,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1913-11-02,Belgium,Switzerland,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1913-11-23,Belgium,Germany,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1914-01-11,Italy,Austria,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1914-01-19,Wales,Northern Ireland,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1914-01-25,France,Belgium,France,False,UEFA,UEFA,UEFA,True,False,True,True
1914-02-08,Luxembourg,France,Luxembourg,False,UEFA,UEFA,UEFA,True,False,True,True
1914-02-14,England,Northern Ireland,England,False,UEFA,UEFA,UEFA,True,False,True,True
1914-02-28,Scotland,Wales,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1914-03-08,France,Switzerland,France,False,UEFA,UEFA,UEFA,True,False,True,True
1914-03-14,Northern Ireland,Scotland,Ireland,False,UEFA,UEFA,UEFA,False,False,True,True
1914-03-15,Belgium,Netherlands,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1914-03-16,Wales,England,Wales,False,UEFA,UEFA,UEFA,True,False,True,True
1914-03-29,Italy,France,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1914-04-02,Guernsey,Alderney,Jersey,True,UEFA,UEFA,UEFA,False,False,True,True
1914-04-04,Scotland,England,Scotland,False,UEFA,UEFA,UEFA,True,False,True,True
1914-04-05,Italy,Switzerland,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1914-04-05,Netherlands,Germany,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1914-04-23,Guernsey,Jersey,Guernsey,False,UEFA,UEFA,UEFA,True,False,True,True
1914-04-26,Netherlands,Belgium,Netherlands,False,UEFA,UEFA,UEFA,True,False,True,True
1914-05-03,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1914-05-17,Denmark,Netherlands,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1914-05-17,Switzerland,Italy,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1914-05-24,Sweden,Finland,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1914-05-31,Hungary,France,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1914-06-21,Sweden,Hungary,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1914-06-28,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1914-07-05,Sweden,Russia,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1914-07-12,Norway,Russia,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1914-08-30,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1914-09-13,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1914-09-20,Argentina,Brazil,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1914-09-27,Argentina,Brazil,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1914-10-04,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1914-10-25,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1914-11-08,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1915-01-03,Basque Country,Catalonia,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1915-01-31,Italy,Switzerland,Italy,False,UEFA,UEFA,UEFA,True,False,True,True
1915-02-07,Catalonia,Basque Country,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1915-05-02,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1915-05-13,Basque Country,Catalonia,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1915-05-18,China,Philippines,China,False,AFC,AFC,AFC,True,False,True,True
1915-05-19,China,Philippines,China,False,AFC,AFC,AFC,True,False,True,True
1915-05-30,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1915-06-06,Denmark,Sweden,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1915-06-27,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1915-07-18,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1915-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1915-09-12,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1915-09-19,Denmark,Norway,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1915-10-03,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1915-10-24,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1915-10-31,Sweden,Denmark,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1915-11-07,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1916-05-07,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1916-05-21,Catalonia,Basque Country,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1916-05-22,Catalonia,Basque Country,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1916-06-04,Denmark,Sweden,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1916-06-04,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1916-06-04,Basque Country,Catalonia,Spain,False,UEFA,UEFA,UEFA,False,False,True,True
1916-06-25,Norway,Denmark,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1916-07-02,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1916-07-02,Chile,Uruguay,Argentina,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1916-07-06,Argentina,Chile,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-07-08,Brazil,Chile,Argentina,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1916-07-10,Argentina,Brazil,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-07-12,Argentina,Chile,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-07-12,Brazil,Uruguay,Argentina,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1916-07-14,Uruguay,Chile,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-07-17,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-07-18,Uruguay,Brazil,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-08-15,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-08-20,Sweden,United States,Sweden,False,UEFA,CONCACAF,UEFA,True,False,True,False
1916-09-03,Norway,United States,Norway,False,UEFA,CONCACAF,UEFA,True,False,True,False
1916-10-01,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-10-01,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1916-10-01,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1916-10-01,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-10-08,Sweden,Denmark,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1916-10-15,Denmark,Norway,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1916-10-29,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1916-11-05,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1917-05-06,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1917-05-07,Japan,Philippines,Japan,False,AFC,AFC,AFC,True,False,True,True
1917-05-09,Japan,China,Japan,False,AFC,AFC,AFC,True,False,True,True
1917-05-10,Japan,Philippines,Japan,False,AFC,AFC,AFC,True,False,True,True
1917-05-11,China,Philippines,Japan,True,AFC,AFC,AFC,False,False,True,True
1917-06-03,Denmark,Sweden,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1917-06-03,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1917-06-17,Norway,Denmark,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1917-07-15,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1917-07-18,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-08-19,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1917-09-02,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-09-16,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1917-09-30,Uruguay,Chile,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-10-03,Argentina,Brazil,Uruguay,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1917-10-06,Argentina,Chile,Uruguay,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1917-10-07,Denmark,Norway,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1917-10-07,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1917-10-07,Uruguay,Brazil,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-10-12,Brazil,Chile,Uruguay,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1917-10-14,Sweden,Denmark,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1917-10-14,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-10-16,Uruguay,Brazil,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1917-11-04,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1917-12-23,Switzerland,Austria,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1917-12-26,Switzerland,Austria,Switzerland,False,UEFA,UEFA,UEFA,True,False,True,True
1918-04-14,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1918-05-09,Austria,Switzerland,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1918-05-12,Hungary,Switzerland,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1918-05-26,Sweden,Norway,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1918-06-02,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1918-06-02,Denmark,Sweden,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1918-06-16,Norway,Denmark,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1918-07-18,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-07-28,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-08-15,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-08-25,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-09-15,Norway,Sweden,Norway,False,UEFA,UEFA,UEFA,True,False,True,True
1918-09-20,Uruguay,Argentina,Uruguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-09-29,Argentina,Uruguay,Argentina,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1918-10-06,Austria,Hungary,Austria,False,UEFA,UEFA,UEFA,True,False,True,True
1918-10-06,Denmark,Norway,Denmark,False,UEFA,UEFA,UEFA,True,False,True,True
1918-10-20,Sweden,Denmark,Sweden,False,UEFA,UEFA,UEFA,True,False,True,True
1919-03-09,Belgium,France,Belgium,False,UEFA,UEFA,UEFA,True,False,True,True
1919-04-06,Hungary,Austria,Hungary,False,UEFA,UEFA,UEFA,True,False,True,True
1919-04-21,Guernsey,Jersey,Guernsey,False,UEFA,UEFA,UEFA,True,False,True,True
1919-05-11,Paraguay,Argentina,Paraguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1919-05-11,Brazil,Chile,Brazil,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
1919-05-12,Philippines,China,Philippines,False,AFC,AFC,AFC,True,False,True,True
1919-05-13,Argentina,Uruguay,Brazil,True,CONMEBOL,CONMEBOL,CONMEBOL,False,False,True,True
1919-05-13,Philippines,China,Philippines,False,AFC,AFC,AFC,True,False,True,True
1919-05-15,Paraguay,Argentina,Paraguay,False,CONMEBOL,CONMEBOL,CONMEBOL,True,False,True,True
